artist_name,listeners,tag
Oyasumi,6434,minimal
Oyasumi,6434,techno
Konrad Black,19331,minimal
Konrad Black,19331,tech house
Robbie,8305,minimal
Matt Star,18108,minimal
Matt Star,18108,tech house
Marco Resmann,12325,minimal
Marco Resmann,12325,tech house
Gadi Mizrahi,13614,minimal
Mononoid,6684,minimal
Sunshine Jones,17041,deep house
Sunshine Jones,17041,minimal
Sunshine Jones,17041,tech house
Nu & Jo Ke,8699,minimal
Nu & Jo Ke,8699,techno
Nu & Jo Ke,8699,tech house
HRRSN,8291,minimal
HRRSN,8291,techno
HRRSN,8291,tech house
Tolga Fidan,13542,minimal
Tolga Fidan,13542,tech house
Jesse Joyce,4164,minimal
Artec,10985,minimal
Artec,10985,tech house
Mike Vale,11265,deep house
Mike Vale,11265,minimal
Mike Vale,11265,tech house
Sam Rockwell,6549,minimal
Killahertz,8036,minimal
DJ Trystero,4267,minimal
Lee Van Dowski,13425,minimal
Karim AlKhayat,8435,minimal
Karim AlKhayat,8435,techno
Tractile,18194,minimal
Max Mohr,14240,minimal
Max Mohr,14240,house
Laura Palmer,8196,minimal
Zander VT,18357,minimal
Jamie Stevens,7136,minimal
Jamie Stevens,7136,tech house
Tomy Wahl,8288,minimal
Ryo Murakami,8059,minimal
Ryo Murakami,8059,tech house
Auch,11733,minimal
Ben Businovski,6982,minimal
falscher hase,3317,minimal
Mz Sunday Luv,8255,deep house
Mz Sunday Luv,8255,minimal
Mz Sunday Luv,8255,tech house
Cape,5945,minimal
Cape,5945,tech house
Nyolfen,3358,minimal
Benjamin Wild,13514,minimal
Benjamin Wild,13514,tech house
PULE,5442,deep house
PULE,5442,minimal
Aaron Decay,5168,deep house
Aaron Decay,5168,minimal
Aaron Decay,5168,techno
Aaron Decay,5168,house
Mateo!,6656,minimal
Lars Wickinger,13955,minimal
Lars Wickinger,13955,tech house
Markus Masuhr,4620,minimal
Markus Masuhr,4620,techno
Markus Masuhr,4620,tech house
Goem,7134,minimal
Trentemoller,2701,minimal
Trentemoller,2701,tech house
Paolo Rocco,8761,deep house
Paolo Rocco,8761,minimal
Paolo Rocco,8761,tech house
Blue Nude,6669,minimal
Blue Nude,6669,techno
Ekkohaus,11442,minimal
Ekkohaus,11442,tech house
Omnibrain,7726,minimal
Sami Koivikko,10767,minimal
Sisko Electrofanatik,7710,minimal
Sisko Electrofanatik,7710,techno
Sisko Electrofanatik,7710,tech house
Korablove,6081,deep house
Korablove,6081,minimal
Touane,8836,minimal
Piotr Bejnar,5264,deep house
Piotr Bejnar,5264,minimal
Piotr Bejnar,5264,house
Daneel,10424,minimal
Zhao,7081,minimal
Nils Noa,7421,minimal
Nils Noa,7421,tech house
PureBeat,4690,minimal
Blir,2567,minimal
Sivesgaard,9481,minimal
Sivesgaard,9481,tech house
Monoder,4298,minimal
Audiofly X,15574,minimal
Mossa,13038,minimal
Christian Bloch,10432,minimal
D. DIGGLER,9469,minimal
D. DIGGLER,9469,tech house
Egomorph,8652,minimal
Egomorph,8652,techno
Kevin Knapp,9036,minimal
Kevin Knapp,9036,techno
Kevin Knapp,9036,house
Kevin Knapp,9036,tech house
Denshi,1860,minimal
[a]pendics.shuffle,12762,minimal
[a]pendics.shuffle,12762,tech house
Concept 1,2791,minimal
Migas,3379,minimal
Mutant Clan,11257,minimal
Mutant Clan,11257,tech house
Periskop,1841,minimal
Maya Hirasedo,5509,minimal
Tripmastaz,10638,minimal
Tripmastaz,10638,tech house
Max Cooper & Tom Hodge,5371,deep house
Max Cooper & Tom Hodge,5371,minimal
Max Cooper & Tom Hodge,5371,techno
Max Cooper & Tom Hodge,5371,house
Bryz,3083,minimal
Bryz,3083,house
Zen Mindwaves,1430,minimal
Neighbor,2480,minimal
Minimal Lounge,6423,minimal
And.ID,10087,minimal
And.ID,10087,tech house
Camea,8039,minimal
Magic Music,2734,minimal
Magic Music,2734,techno
Andy Kohlmann,7893,minimal
Andy Kohlmann,7893,tech house
Michael Nyman Band,5129,minimal
Rhadoo,9451,minimal
The Taxidermists,1608,minimal
Francesco Pico,8402,deep house
Francesco Pico,8402,minimal
Francesco Pico,8402,tech house
Davide Squillace,11153,minimal
Davide Squillace,11153,tech house
Ryan Crosson,14094,minimal
Ryan Crosson,14094,tech house
yor,2287,minimal
yor,2287,techno
yor,2287,tech house
Nicolas Jaar & Theatre Roosevelt,7041,minimal
Nulleins,6565,minimal
Pigon,10942,minimal
Lateral,4526,minimal
Mirko Loko,7771,minimal
Mirko Loko,7771,techno
Mirko Loko,7771,tech house
Daniele Papini,13018,minimal
Daniele Papini,13018,techno
Daniele Papini,13018,tech house
Mario Basanov & Vidis feat. Jazzu,4450,deep house
Mario Basanov & Vidis feat. Jazzu,4450,minimal
Marc Antona,12558,minimal
Dubfire & Oliver Huntemann,10487,minimal
Dubfire & Oliver Huntemann,10487,techno
Dubfire & Oliver Huntemann,10487,tech house
Chad Mossholder,8636,minimal
Limo,4779,minimal
Limo,4779,tech house
Anthony Middleton,11904,deep house
Anthony Middleton,11904,minimal
Anthony Middleton,11904,tech house
Cristian Paduraru,11084,minimal
Cristian Paduraru,11084,tech house
Andre Kronert,6630,minimal
Eric Lee,3872,minimal
Billy Dalessandro,10913,minimal
Billy Dalessandro,10913,tech house
Bassel Darwish,5494,minimal
Bassel Darwish,5494,tech house
Voodeux,8816,minimal
Voodeux,8816,tech house
Nato Medrado,7821,minimal
Nato Medrado,7821,house
Nato Medrado,7821,tech house
Minimal,10525,minimal
Chris Lattner,8469,deep house
Chris Lattner,8469,minimal
Chris Lattner,8469,tech house
René Bourgeois,8756,minimal
Adverb,3556,minimal
Ólafur Arnalds  Nils Frahm,3294,minimal
André Kraml,13299,minimal
ambien baby,5462,deep house
ambien baby,5462,minimal
ambien baby,5462,house
Pan/Tone,9339,minimal
Fabio Giannelli,10305,minimal
Fabio Giannelli,10305,tech house
dj Ryann,4861,minimal
dj Ryann,4861,techno
Lazy Fat People,13539,minimal
Lazy Fat People,13539,tech house
Ion Ludwig,4702,minimal
Patrick Zigon,9858,minimal
Patrick Zigon,9858,tech house
Monococ,2568,minimal
Monococ,2568,techno
Boy in the Rain,4358,minimal
A_GIM,4330,minimal
A_GIM,4330,techno
Grindvik,6324,minimal
LouisEX,645,deep house
LouisEX,645,minimal
LouisEX,645,house
Jus Deelax,4667,minimal
Jus Deelax,4667,techno
Alejandro Mosso,7249,minimal
Alejandro Mosso,7249,tech house
Plasmic,3957,minimal
Plasmic,3957,techno
Ed Miles,2294,minimal
Ed Miles,2294,techno
Dani Sbert,5886,minimal
Dani Sbert,5886,tech house
Reelow,5533,minimal
Reelow,5533,tech house
Rich NXT,5536,minimal
Rich NXT,5536,tech house
Octogen,6212,minimal
Gurtz,10607,minimal
Tim Xavier,7846,minimal
Tim Xavier,7846,tech house
Taxon Lazare,3009,minimal
Mints,2225,minimal
Juno6,9572,minimal
Miss Fitz,11326,minimal
Miss Fitz,11326,tech house
HRDVSION,7111,minimal
HRDVSION,7111,tech house
Sergio Sorrentino,4357,minimal
Suokas,4148,minimal
Suokas,4148,tech house
DeepChord & Echospace,1256,minimal
Oliver Koletzki feat. Juli Holz,7967,minimal
Oliver Koletzki feat. Juli Holz,7967,tech house
3 Channels,11490,minimal
3 Channels,11490,tech house
Marascia & Dusty Kid,10711,minimal
Marascia & Dusty Kid,10711,tech house
Meerkat,7247,minimal
Dachshund,7438,minimal
Dachshund,7438,tech house
Sigward,9456,minimal
Sigward,9456,tech house
Anton Pieete,10507,minimal
Anton Pieete,10507,tech house
Grinn,2384,minimal
Dimbiman,11063,minimal
Malcolm,3769,minimal
Malcolm,3769,techno
Frink,3604,minimal
Frink,3604,techno
Frink,3604,tech house
Adam Marshall,7029,minimal
Tom Pooks,11895,minimal
Philus,3971,minimal
AlbertH,4334,deep house
AlbertH,4334,minimal
AlbertH,4334,techno
Slim Vic,6547,minimal
Ali Khan,7655,minimal
Ali Khan,7655,house
Rekid,8150,minimal
Boris Werner,8469,deep house
Boris Werner,8469,minimal
Boris Werner,8469,tech house
Comah,4331,minimal
Nikita Zabelin,6355,deep house
Nikita Zabelin,6355,minimal
Nikita Zabelin,6355,techno
Missue,5046,minimal
Jens Zimmermann,8949,minimal
Funkwerkstatt,10244,minimal
Funkwerkstatt,10244,tech house
Tom James Scott,2528,minimal
Fabrizio Maurizi,6612,minimal
Patryk Molinari,6874,minimal
Twins Project,5522,minimal
Twins Project,5522,techno
Andri,5665,minimal
Andri,5665,tech house
The Mountain People,4968,deep house
The Mountain People,4968,minimal
The Mountain People,4968,tech house
Metaboman,7892,minimal
Metaboman,7892,tech house
Mihai Pol,4640,minimal
Mihai Pol,4640,house
Klash,1725,minimal
Izhevski,3369,minimal
Izhevski,3369,tech house
Adam Kroll,8897,minimal
Piatto,7352,minimal
Piatto,7352,tech house
Melchior Productions Ltd.,3012,minimal
Melchior Productions Ltd.,3012,tech house
Veerus & Maxie Devine,9072,minimal
Veerus & Maxie Devine,9072,techno
Hinz & Ruhmhardt,9637,minimal
Silat Beksi,2913,minimal
Barac,2999,minimal
Barac,2999,techno
Atish,4721,minimal
Atish,4721,techno
Jorge Savoretti,10217,minimal
Jorge Savoretti,10217,tech house
Zentex,9495,minimal
Zentex,9495,tech house
Hobbs,5373,minimal
KRL,5155,deep house
KRL,5155,minimal
Krikor,8045,minimal
Павел Сатаненко,4923,minimal
Павел Сатаненко,4923,techno
Павел Сатаненко,4923,house
Alvaro Suarez,4812,minimal
Alvaro Suarez,4812,tech house
Monodisc,2928,minimal
Monodisc,2928,techno
Nexy,4065,minimal
Nexy,4065,techno
Taron-Trekka,7331,minimal
Taron-Trekka,7331,tech house
Anton Lanski,4388,minimal
Anton Lanski,4388,tech house
Dana Ruh,5785,minimal
Dana Ruh,5785,tech house
d.p.,2676,minimal
From Karaoke to Stardom,7582,minimal
Wighnomy Brothers & Robag Wruhme,10440,minimal
Wighnomy Brothers & Robag Wruhme,10440,techno
Wighnomy Brothers & Robag Wruhme,10440,tech house
Skelesys,3017,minimal
Skelesys,3017,techno
Felipe Vaz,803,minimal
Monoroom,10876,minimal
Monoroom,10876,tech house
Ben Murphy,4578,deep house
Ben Murphy,4578,minimal
Ben Murphy,4578,house
Ben Murphy,4578,tech house
Eule:Nhaupt & Molle:Nhauer,4305,minimal
Eule:Nhaupt & Molle:Nhauer,4305,tech house
Remote_,5739,minimal
Joran van Pol,6168,minimal
Newman Wolf,5714,minimal
Newman Wolf,5714,techno
Newman Wolf,5714,house
Rupert,2016,minimal
Fabio Florido,4833,minimal
Simon Lovermann,5747,minimal
Hatzler,7587,minimal
Hatzler,7587,tech house
Nanako,3014,minimal
Denis A,4685,deep house
Denis A,4685,minimal
Denis A,4685,techno
Denis A,4685,tech house
Pippi Ciez,3905,minimal
Ogur,1113,minimal
Ogur,1113,techno
Ogur,1113,house
PRIKU,3096,minimal
PRIKU,3096,house
PRIKU,3096,tech house
Jin Choi,6408,minimal
Jin Choi,6408,tech house
Eugene Bowen,6860,minimal
Einzelkind,9224,minimal
Einzelkind,9224,tech house
Donk Boys,10353,minimal
Donk Boys,10353,techno
Donk Boys,10353,tech house
Beda,3439,minimal
David Garcet,8665,minimal
David Garcet,8665,techno
David Garcet,8665,tech house
Gavin Herlihy,9284,minimal
Gavin Herlihy,9284,tech house
Cymek,3957,minimal
Hemmann & Kaden,8422,minimal
Hemmann & Kaden,8422,tech house
Alessio Mereu,7255,minimal
Alessio Mereu,7255,tech house
Dataman,3486,minimal
DoubtingThomas,4012,deep house
DoubtingThomas,4012,minimal
DoubtingThomas,4012,tech house
Israel Vich,5722,minimal
Israel Vich,5722,tech house
Joseph Edmund,6773,minimal
Joseph Edmund,6773,tech house
Taylor Deupree + Marcus Fischer,1583,minimal
Glim,2978,minimal
Spandex,5700,minimal
Spandex,5700,techno
Lauren Lo Sung,4526,minimal
Lauren Lo Sung,4526,house
Tam Cooper,5322,minimal
Tam Cooper,5322,techno
Tam Cooper,5322,house
Android Cartel,5728,minimal
Android Cartel,5728,tech house
MOG,3472,minimal
Christian Lepah,3783,deep house
Christian Lepah,3783,minimal
Christian Lepah,3783,techno
Christian Lepah,3783,tech house
Skoltz_Kolgen,2494,minimal
Bodzin & Huntemann,10818,minimal
OXA,3436,minimal
OXA,3436,house
DJ Fronter,5710,deep house
DJ Fronter,5710,minimal
DJ Fronter,5710,tech house
Larsson,7717,minimal
YouANDme,6100,minimal
YouANDme,6100,tech house
Michal Ho,7970,minimal
Michal Ho,7970,tech house
Juan Sanchez,7737,minimal
Juan Sanchez,7737,tech house
Thomash,3895,minimal
Daniel Leseman,4665,deep house
Daniel Leseman,4665,minimal
2009,4203,minimal
Cema,991,minimal
Cema,991,techno
Synth,3152,minimal
Synth,3152,techno
Keinzweiter,6683,minimal
Keinzweiter,6683,tech house
Lionel,4706,minimal
Lionel,4706,tech house
palette,2898,minimal
Anna Wall,4265,minimal
Marco Dassi,6562,minimal
Let's Go Outside,6340,minimal
Anja Schneider & Sebo K,8961,minimal
Anja Schneider & Sebo K,8961,tech house
Johan Ilves,2722,minimal
Johan Ilves,2722,tech house
Minicoolboyz,7166,minimal
Minicoolboyz,7166,tech house
Bobby Peru,9797,minimal
Bobby Peru,9797,tech house
Ernesto Ferreyra,4788,minimal
Ernesto Ferreyra,4788,techno
Ernesto Ferreyra,4788,tech house
n-So,1228,minimal
Ben Kaczor,2971,minimal
Ben Kaczor,2971,techno
Jabberjaw,8340,minimal
Dani L. Mebius,7705,minimal
"Max Richter, BBC Philharmonic Orchestra & Rumon Gamba",716,minimal
Simon Flower,10023,minimal
Simon Flower,10023,tech house
Dublee,2628,minimal
Dublee,2628,tech house
Alex Medina,5281,minimal
Alex Medina,5281,tech house
Jan Nemecek,2532,minimal
Tum,2115,minimal
Penner+Muder,5288,deep house
Penner+Muder,5288,minimal
Penner+Muder,5288,tech house
This Is,1790,minimal
Alex Q,4776,minimal
Bara Bröst,4767,minimal
Bern,6304,minimal
Geeez 'N' Gosh,4858,minimal
Arapu,3320,minimal
Arapu,3320,house
Jim Pavloff,3601,deep house
Jim Pavloff,3601,minimal
Jim Pavloff,3601,techno
Jim Pavloff,3601,tech house
Matt Tolfrey,6049,minimal
Matt Tolfrey,6049,house
Matt Tolfrey,6049,tech house
Thomas Melchior,7578,minimal
Jason Taylor,1849,minimal
Jason Taylor,1849,tech house
Click | Click,4328,minimal
Click | Click,4328,techno
Caval,1301,deep house
Caval,1301,minimal
Caval,1301,tech house
AMyn,3792,minimal
AMyn,3792,tech house
Forza,4301,minimal
Forza,4301,techno
Forza,4301,tech house
Mikael Jonasson,6247,minimal
Mikael Jonasson,6247,tech house
Laurine Frost,2709,minimal
Laurine Frost,2709,tech house
DeWalta,5419,deep house
DeWalta,5419,minimal
DeWalta,5419,tech house
Bukaddor & Fishbeck,6504,minimal
Bukaddor & Fishbeck,6504,tech house
Phonogenic,8102,minimal
Kisk,4270,deep house
Kisk,4270,minimal
Federico Milani,6822,minimal
Federico Milani,6822,tech house
Shane Berry,5495,minimal
Shane Berry,5495,tech house
Digital Mess,4697,minimal
Digital Mess,4697,techno
Digital Mess,4697,tech house
Maurice Aymard,6544,minimal
Off Pop,10012,minimal
Off Pop,10012,tech house
René Breitbarth,3747,minimal
René Breitbarth,3747,techno
René Breitbarth,3747,tech house
Nora En Pure & Sons Of Maria,4581,deep house
Nora En Pure & Sons Of Maria,4581,minimal
Nora En Pure & Sons Of Maria,4581,house
Dapayk,8119,minimal
Produkt,3664,minimal
Trem 77,324,minimal
Fusiphorm,9193,minimal
Minimono,7080,minimal
JoC,1694,minimal
coronita,4299,minimal
Cummi Flu,1617,minimal
Boris Acket,4203,minimal
Boris Acket,4203,techno
mnemonic45,1467,minimal
Jaap Ligthart,4982,minimal
Jaap Ligthart,4982,techno
Los Suruba,5964,deep house
Los Suruba,5964,minimal
Los Suruba,5964,house
Los Suruba,5964,tech house
Prompt,6573,deep house
Prompt,6573,minimal
Lucid Rhythms,1383,minimal
Neurotron,4436,deep house
Neurotron,4436,minimal
Neurotron,4436,tech house
Afrilounge,7342,minimal
Afrilounge,7342,tech house
Easy Changes,5720,minimal
Easy Changes,5720,tech house
Lee Curtis,6400,minimal
Kazooo,5392,minimal
Kazooo,5392,techno
Kazooo,5392,tech house
Moon Dog,4504,minimal
Matthew Styles,7028,minimal
Matthew Styles,7028,tech house
Electrobios,4891,minimal
Franco Smith,4508,minimal
Franco Smith,4508,techno
Deadset,4856,minimal
Deadset,4856,tech house
Pushkarev,2348,minimal
Marcel Wave,2808,deep house
Marcel Wave,2808,minimal
Marcel Wave,2808,tech house
Daso & Pawas,6282,minimal
Sarah Goldfarb,8010,minimal
Juno Download,3260,deep house
Juno Download,3260,minimal
Juno Download,3260,tech house
Plastikman & Chilly Gonzales,995,minimal
Plastikman & Chilly Gonzales,995,techno
Ahmet Sendil,6104,minimal
PT Nelson,3202,minimal
Günther Lause,4635,minimal
FlexB,4051,deep house
FlexB,4051,minimal
FlexB,4051,techno
FlexB,4051,tech house
Ø + Noto,3118,minimal
James Din A4,3450,minimal
Giorgos Gatzigristos,5830,minimal
The Viewers,7082,minimal
The Viewers,7082,tech house
Robotman,6471,minimal
Chuckie & Hardwell feat. Ambush,5725,minimal
Huntemann,5595,minimal
Decimal,6134,minimal
Decimal,6134,tech house
Chizh,2445,deep house
Chizh,2445,minimal
Hashback Hashish,4406,minimal
Hashback Hashish,4406,techno
Jimmy Hill,4002,minimal
Jimmy Hill,4002,tech house
Adam Proll,10041,minimal
Adam Proll,10041,tech house
Mezzo,2842,minimal
Max Bett,5088,minimal
Jan Oberlaender,2505,minimal
Jan Oberlaender,2505,techno
Jan Oberlaender,2505,house
Hanging Freud,1891,minimal
Franco Cinelli,7072,minimal
Fabø,2584,minimal
Fabø,2584,techno
Jonas Woehl,3501,deep house
Jonas Woehl,3501,minimal
Sleeper Thief,9834,minimal
Sleeper Thief,9834,tech house
Polder,3730,minimal
Polder,3730,tech house
The Free Electric Band,4649,minimal
Alex Celler,5827,minimal
Alex Celler,5827,tech house
Christian Malloni,4309,minimal
Christian Malloni,4309,tech house
DMA,2666,minimal
Ed Davenport,5156,minimal
Stil vor talent,1537,minimal
Stil vor talent,1537,techno
Kamil Baran,662,minimal
Norman Legies,714,minimal
Eyerer & Namito,8091,minimal
Giorgio Giordano,7597,minimal
Giorgio Giordano,7597,house
Giorgio Giordano,7597,tech house
Joop Junior,3753,minimal
Joop Junior,3753,techno
Oggy,2773,deep house
Oggy,2773,minimal
Oggy,2773,tech house
Will Saul & Tam Cooper,5892,minimal
Asem Shama,5496,minimal
Asem Shama,5496,tech house
Guiseppe,5457,minimal
Guiseppe,5457,techno
Fabienne,3386,minimal
Insect O.,3735,minimal
Insect O.,3735,tech house
Paul Brtschitsch,4336,minimal
Paul Brtschitsch,4336,techno
Paul Brtschitsch,4336,tech house
Een,3603,minimal
I. A. Bericochea,2219,minimal
Brojanowski,1447,minimal
Microesfera,2179,minimal
Peaceful Music,2806,minimal
Fearful,2725,minimal
Ittetsu,7457,deep house
Ittetsu,7457,minimal
Ittetsu,7457,tech house
Alex Picone,5877,deep house
Alex Picone,5877,minimal
Alex Picone,5877,tech house
Ziggy Kinder,6292,minimal
Trial Presence,69,minimal
Trial Presence,69,techno
Trial Presence,69,house
John Acquaviva Pres. Swen Weber,7206,minimal
Beckers & Hatfield,5546,minimal
Franklin De Costa,7070,minimal
ced,2256,minimal
ced,2256,techno
eoh,1312,minimal
eoh,1312,techno
Gui Boratto & Martin Eyerer,4995,minimal
Gui Boratto & Martin Eyerer,4995,tech house
Sergej Auto,4605,minimal
Sascha Beek,6241,minimal
Loops,2090,minimal
Loops,2090,techno
Loops,2090,tech house
Kollektiv Turmstraße,2168,minimal
Kollektiv Turmstraße,2168,techno
DJ KoT,3621,minimal
Overloque,3096,minimal
Overloque,3096,techno
diseno corbusier,2198,minimal
Helmut Dubnitzky,5853,minimal
